# -------------------------
Cluster: 15000016;CONDOR_PROC=0   Process: None
# -------------------------
# Hyperparameters
# -------------------------
n_transforms        : 2
n_splines_bins      : 24
aux_nodes           : 256
aux_layers          : 2
n_passes_flow       : 2
initial_lr          : 0.003
scheduler_patience  : 5
early_stop_patience : 15
batch_size          : 32768
weight_decay        : 1e-05
max_epoch_number    : 250
z_width             : 20
conditions_dim      : 9
Epoch 000 | Train loss: 114.747744 | Val loss: 59.856600 | epoch time: 5.42s
Epoch 001 | Train loss: 43.683110 | Val loss: 33.011430 | epoch time: 4.69s
Epoch 002 | Train loss: 30.233543 | Val loss: 27.035735 | epoch time: 4.84s
Epoch 003 | Train loss: 26.357596 | Val loss: 25.287296 | epoch time: 4.42s
Epoch 004 | Train loss: 24.898048 | Val loss: 24.112426 | epoch time: 4.88s
Epoch 005 | Train loss: 24.107741 | Val loss: 23.665405 | epoch time: 4.49s
Epoch 006 | Train loss: 23.690758 | Val loss: 23.087154 | epoch time: 4.67s
Epoch 007 | Train loss: 23.037660 | Val loss: 22.795823 | epoch time: 4.30s
Epoch 008 | Train loss: 22.525915 | Val loss: 22.376813 | epoch time: 4.54s
Epoch 009 | Train loss: 22.498594 | Val loss: 21.922087 | epoch time: 4.53s
Epoch 010 | Train loss: 22.030425 | Val loss: 21.864182 | epoch time: 4.77s
Epoch 011 | Train loss: 21.662490 | Val loss: 21.411279 | epoch time: 4.93s
Epoch 012 | Train loss: 21.290295 | Val loss: 22.287110 | epoch time: 4.89s
Epoch 013 | Train loss: 21.191286 | Val loss: 20.962069 | epoch time: 4.69s
Epoch 014 | Train loss: 20.654645 | Val loss: 20.419124 | epoch time: 5.21s
Epoch 015 | Train loss: 19.959186 | Val loss: 19.660835 | epoch time: 4.79s
Epoch 016 | Train loss: 19.352778 | Val loss: 19.562465 | epoch time: 4.97s
Epoch 017 | Train loss: 19.384296 | Val loss: 18.797576 | epoch time: 4.89s
Epoch 018 | Train loss: 18.691967 | Val loss: 18.947203 | epoch time: 4.65s
Epoch 019 | Train loss: 18.952053 | Val loss: 18.769245 | epoch time: 4.86s
Epoch 020 | Train loss: 18.657707 | Val loss: 18.712721 | epoch time: 4.52s
Epoch 021 | Train loss: 18.727482 | Val loss: 18.173522 | epoch time: 4.75s
Epoch 022 | Train loss: 18.247919 | Val loss: 18.176075 | epoch time: 4.77s
Epoch 023 | Train loss: 17.967263 | Val loss: 17.648233 | epoch time: 4.42s
Epoch 024 | Train loss: 17.762235 | Val loss: 17.629942 | epoch time: 4.41s
Epoch 025 | Train loss: 17.779551 | Val loss: 17.548564 | epoch time: 4.50s
