# -------------------------
Cluster: 14999992;CONDOR_PROC=0   Process: unknown
# -------------------------
# Hyperparameters
# -------------------------
n_transforms        : 2
n_splines_bins      : 24
aux_nodes           : 256
aux_layers          : 2
n_passes_flow       : 2
initial_lr          : 0.003
scheduler_patience  : 5
early_stop_patience : 15
batch_size          : 8192
weight_decay        : 1e-05
max_epoch_number    : 250
z_width             : 20
conditions_dim      : 9
Epoch 000 | Train loss: 57.260515 | Val loss: 29.807276 | epoch time: 12.93s
Epoch 001 | Train loss: 25.974785 | Val loss: 24.543407 | epoch time: 4.89s
Epoch 002 | Train loss: 23.592942 | Val loss: 22.356724 | epoch time: 5.61s
Epoch 003 | Train loss: 21.857877 | Val loss: 21.110548 | epoch time: 4.94s
Epoch 004 | Train loss: 21.468604 | Val loss: 20.362749 | epoch time: 5.71s
Epoch 005 | Train loss: 19.510826 | Val loss: 19.146852 | epoch time: 5.32s
Epoch 006 | Train loss: 18.318880 | Val loss: 18.086379 | epoch time: 4.93s
Epoch 007 | Train loss: 17.941802 | Val loss: 17.769043 | epoch time: 4.82s
Epoch 008 | Train loss: 17.538927 | Val loss: 17.130491 | epoch time: 5.22s
Epoch 009 | Train loss: 16.938352 | Val loss: 17.275132 | epoch time: 4.96s
Epoch 010 | Train loss: 16.639364 | Val loss: 16.121572 | epoch time: 5.72s
Epoch 011 | Train loss: 16.223119 | Val loss: 15.986893 | epoch time: 5.55s
Epoch 012 | Train loss: 15.913327 | Val loss: 16.114095 | epoch time: 5.57s
Epoch 013 | Train loss: 15.708526 | Val loss: 15.667476 | epoch time: 5.20s
Epoch 014 | Train loss: 15.558423 | Val loss: 15.288627 | epoch time: 5.62s
Epoch 015 | Train loss: 15.212372 | Val loss: 15.519720 | epoch time: 5.36s
Epoch 016 | Train loss: 14.989299 | Val loss: 15.210523 | epoch time: 5.60s
Epoch 017 | Train loss: 14.721793 | Val loss: 15.499819 | epoch time: 4.99s
Epoch 018 | Train loss: 15.713816 | Val loss: 16.017944 | epoch time: 5.14s
Epoch 019 | Train loss: 15.032309 | Val loss: 14.835794 | epoch time: 5.00s
Epoch 020 | Train loss: 14.587327 | Val loss: 14.606100 | epoch time: 5.42s
Epoch 021 | Train loss: 14.371953 | Val loss: 14.625977 | epoch time: 5.60s
Epoch 022 | Train loss: 14.309148 | Val loss: 14.328458 | epoch time: 5.17s
Epoch 023 | Train loss: 14.406844 | Val loss: 14.488045 | epoch time: 5.24s
Epoch 024 | Train loss: 13.990636 | Val loss: 14.199595 | epoch time: 5.06s
Epoch 025 | Train loss: 14.017295 | Val loss: 13.729695 | epoch time: 5.34s
Epoch 026 | Train loss: 13.688167 | Val loss: 14.034191 | epoch time: 5.36s
Epoch 027 | Train loss: 13.800120 | Val loss: 13.731523 | epoch time: 5.61s
Epoch 028 | Train loss: 13.578429 | Val loss: 13.906902 | epoch time: 5.59s
Epoch 029 | Train loss: 13.538634 | Val loss: 13.942120 | epoch time: 5.14s
Epoch 030 | Train loss: 13.481636 | Val loss: 13.276552 | epoch time: 5.00s
Epoch 031 | Train loss: 13.626136 | Val loss: 13.698830 | epoch time: 5.08s
Epoch 032 | Train loss: 13.799895 | Val loss: 13.894870 | epoch time: 4.95s
Epoch 033 | Train loss: 13.540570 | Val loss: 13.384024 | epoch time: 4.83s
Epoch 034 | Train loss: 13.385323 | Val loss: 13.686288 | epoch time: 5.36s
Epoch 035 | Train loss: 13.084287 | Val loss: 13.876437 | epoch time: 5.05s
Epoch 036 | Train loss: 13.156031 | Val loss: 13.391908 | epoch time: 5.57s
Epoch 037 | Train loss: 12.564709 | Val loss: 12.512862 | epoch time: 6.14s
Epoch 038 | Train loss: 12.318594 | Val loss: 12.337512 | epoch time: 5.92s
Epoch 039 | Train loss: 12.142180 | Val loss: 12.241228 | epoch time: 5.49s
Epoch 040 | Train loss: 12.076123 | Val loss: 12.526943 | epoch time: 4.85s
Epoch 041 | Train loss: 12.287654 | Val loss: 12.497555 | epoch time: 5.65s
Epoch 042 | Train loss: 12.129333 | Val loss: 12.211595 | epoch time: 4.93s
Epoch 043 | Train loss: 11.986444 | Val loss: 12.048940 | epoch time: 5.45s
Epoch 044 | Train loss: 11.982216 | Val loss: 12.041593 | epoch time: 5.52s
Epoch 045 | Train loss: 11.943672 | Val loss: 12.024085 | epoch time: 4.98s
Epoch 046 | Train loss: 11.936060 | Val loss: 11.961287 | epoch time: 5.02s
Epoch 047 | Train loss: 11.816220 | Val loss: 12.113349 | epoch time: 5.37s
Epoch 048 | Train loss: 11.793058 | Val loss: 11.972432 | epoch time: 5.41s
Epoch 049 | Train loss: 11.741087 | Val loss: 11.953172 | epoch time: 5.80s
Epoch 050 | Train loss: 11.872342 | Val loss: 11.898268 | epoch time: 5.01s
Epoch 051 | Train loss: 11.740634 | Val loss: 12.214913 | epoch time: 5.10s
Epoch 052 | Train loss: 11.877357 | Val loss: 11.973692 | epoch time: 5.13s
Epoch 053 | Train loss: 11.713744 | Val loss: 11.882625 | epoch time: 4.42s
Epoch 054 | Train loss: 11.689409 | Val loss: 11.757097 | epoch time: 5.32s
Epoch 055 | Train loss: 11.767038 | Val loss: 11.929476 | epoch time: 4.92s
Epoch 056 | Train loss: 11.706489 | Val loss: 11.744891 | epoch time: 5.32s
Epoch 057 | Train loss: 11.616578 | Val loss: 12.009812 | epoch time: 5.46s
