# -------------------------
Cluster: 14999993;CONDOR_PROC=0   Process: unknown
# -------------------------
# Hyperparameters
# -------------------------
n_transforms        : 2
n_splines_bins      : 28
aux_nodes           : 256
aux_layers          : 2
n_passes_flow       : 2
initial_lr          : 0.003
scheduler_patience  : 5
early_stop_patience : 15
batch_size          : 8192
weight_decay        : 1e-05
max_epoch_number    : 250
z_width             : 20
conditions_dim      : 9
Epoch 000 | Train loss: 60.860841 | Val loss: 29.640705 | epoch time: 11.99s
Epoch 061 | Train loss: 11.944443 | Val loss: 11.967417 | epoch time: 4.49s
Epoch 062 | Train loss: 11.971722 | Val loss: 12.456161 | epoch time: 4.69s
Epoch 063 | Train loss: 11.835432 | Val loss: 11.310971 | epoch time: 4.70s
Epoch 064 | Train loss: 11.618985 | Val loss: 11.665947 | epoch time: 4.64s
Epoch 065 | Train loss: 11.814397 | Val loss: 11.960919 | epoch time: 4.72s
Epoch 066 | Train loss: 11.988601 | Val loss: 11.826783 | epoch time: 4.26s
Epoch 067 | Train loss: 11.789037 | Val loss: 12.248799 | epoch time: 4.65s
Epoch 068 | Train loss: 12.078963 | Val loss: 11.717592 | epoch time: 4.75s
Epoch 069 | Train loss: 11.791456 | Val loss: 12.703355 | epoch time: 4.26s
Epoch 070 | Train loss: 11.224611 | Val loss: 11.040020 | epoch time: 4.43s
Epoch 071 | Train loss: 10.650440 | Val loss: 10.683332 | epoch time: 4.38s
Epoch 072 | Train loss: 10.553221 | Val loss: 10.915321 | epoch time: 4.41s
Epoch 073 | Train loss: 10.516229 | Val loss: 10.684751 | epoch time: 4.82s
Epoch 074 | Train loss: 10.345051 | Val loss: 10.532935 | epoch time: 4.55s
Epoch 075 | Train loss: 10.245820 | Val loss: 10.407881 | epoch time: 4.89s
Epoch 076 | Train loss: 10.207758 | Val loss: 10.376859 | epoch time: 4.61s
Epoch 077 | Train loss: 10.266919 | Val loss: 10.260524 | epoch time: 5.08s
Epoch 078 | Train loss: 10.218111 | Val loss: 10.622205 | epoch time: 5.11s
Epoch 079 | Train loss: 10.321550 | Val loss: 10.450258 | epoch time: 4.57s
Epoch 080 | Train loss: 10.150212 | Val loss: 10.414864 | epoch time: 4.56s
Epoch 081 | Train loss: 10.093409 | Val loss: 10.314928 | epoch time: 4.75s
Epoch 082 | Train loss: 10.082730 | Val loss: 10.420511 | epoch time: 4.79s
Epoch 083 | Train loss: 10.010582 | Val loss: 10.481421 | epoch time: 4.45s
Epoch 084 | Train loss: 9.839411 | Val loss: 10.029416 | epoch time: 4.78s
Epoch 085 | Train loss: 9.745040 | Val loss: 9.910435 | epoch time: 4.33s
Epoch 086 | Train loss: 9.721488 | Val loss: 10.104635 | epoch time: 4.86s
Epoch 087 | Train loss: 9.695545 | Val loss: 9.996336 | epoch time: 5.08s
Epoch 088 | Train loss: 9.642546 | Val loss: 9.908525 | epoch time: 4.53s
Epoch 089 | Train loss: 9.627364 | Val loss: 9.980884 | epoch time: 4.74s
Epoch 090 | Train loss: 9.632474 | Val loss: 9.928690 | epoch time: 4.67s
Epoch 091 | Train loss: 9.611845 | Val loss: 10.371133 | epoch time: 4.66s
Epoch 092 | Train loss: 9.591870 | Val loss: 9.958345 | epoch time: 4.38s
Epoch 093 | Train loss: 9.541529 | Val loss: 9.863694 | epoch time: 4.74s
Epoch 094 | Train loss: 9.512334 | Val loss: 9.995721 | epoch time: 4.30s
Epoch 095 | Train loss: 9.500466 | Val loss: 10.165354 | epoch time: 4.29s
Epoch 096 | Train loss: 9.479781 | Val loss: 10.177041 | epoch time: 4.61s
Epoch 097 | Train loss: 9.471066 | Val loss: 10.083246 | epoch time: 4.74s
Epoch 098 | Train loss: 9.471735 | Val loss: 9.960641 | epoch time: 4.14s
Epoch 099 | Train loss: 9.445399 | Val loss: 10.075377 | epoch time: 4.55s
Epoch 100 | Train loss: 9.364250 | Val loss: 10.104050 | epoch time: 4.51s
Epoch 101 | Train loss: 9.342646 | Val loss: 10.161248 | epoch time: 4.54s
Epoch 102 | Train loss: 9.324885 | Val loss: 10.034095 | epoch time: 4.46s
Epoch 103 | Train loss: 9.321001 | Val loss: 10.090263 | epoch time: 4.44s
Epoch 104 | Train loss: 9.306468 | Val loss: 10.155659 | epoch time: 4.31s
Epoch 105 | Train loss: 9.353551 | Val loss: 10.120277 | epoch time: 4.39s
Epoch 106 | Train loss: 9.286275 | Val loss: 10.109155 | epoch time: 4.42s
Epoch 107 | Train loss: 9.275959 | Val loss: 10.105577 | epoch time: 4.15s
Epoch 108 | Train loss: 9.273459 | Val loss: 10.092985 | epoch time: 4.62s
Stopping. Best val: 9.863694 at epoch 93
