# -------------------------
Cluster: 15000005;CONDOR_PROC=0   Process: unknown
# -------------------------
# Hyperparameters
# -------------------------
n_transforms        : 2
n_splines_bins      : 24
aux_nodes           : 256
aux_layers          : 2
n_passes_flow       : 2
initial_lr          : 0.003
scheduler_patience  : 5
early_stop_patience : 15
batch_size          : 8192
weight_decay        : 1e-05
max_epoch_number    : 250
z_width             : 20
conditions_dim      : 9
Epoch 000 | Train loss: 58.587074 | Val loss: 27.625079 | epoch time: 2.68s
Epoch 052 | Train loss: 11.491139 | Val loss: 11.518753 | epoch time: 2.47s
Epoch 053 | Train loss: 11.452635 | Val loss: 11.453204 | epoch time: 2.33s
Epoch 054 | Train loss: 11.290094 | Val loss: 11.365884 | epoch time: 2.33s
Epoch 055 | Train loss: 11.430679 | Val loss: 11.594804 | epoch time: 2.29s
Epoch 056 | Train loss: 11.385180 | Val loss: 11.685349 | epoch time: 2.54s
Epoch 057 | Train loss: 11.375515 | Val loss: 11.514570 | epoch time: 2.31s
Epoch 058 | Train loss: 11.300801 | Val loss: 11.419253 | epoch time: 2.41s
Epoch 059 | Train loss: 11.318185 | Val loss: 11.432346 | epoch time: 2.39s
Epoch 060 | Train loss: 11.188003 | Val loss: 11.416448 | epoch time: 2.23s
Epoch 061 | Train loss: 11.019897 | Val loss: 11.145196 | epoch time: 2.35s
Epoch 062 | Train loss: 10.961972 | Val loss: 11.138028 | epoch time: 2.41s
Epoch 063 | Train loss: 10.939649 | Val loss: 11.403876 | epoch time: 2.43s
Epoch 064 | Train loss: 11.011109 | Val loss: 11.381084 | epoch time: 2.33s
Epoch 065 | Train loss: 10.953012 | Val loss: 11.270590 | epoch time: 2.32s
Epoch 066 | Train loss: 10.928772 | Val loss: 11.022383 | epoch time: 2.36s
Epoch 067 | Train loss: 10.901667 | Val loss: 11.070199 | epoch time: 2.32s
Epoch 068 | Train loss: 10.858365 | Val loss: 11.041198 | epoch time: 2.39s
Epoch 069 | Train loss: 10.841350 | Val loss: 11.138098 | epoch time: 2.19s
Epoch 070 | Train loss: 10.811179 | Val loss: 10.964226 | epoch time: 2.41s
Epoch 071 | Train loss: 10.782919 | Val loss: 10.939066 | epoch time: 2.35s
Epoch 072 | Train loss: 10.764909 | Val loss: 11.133261 | epoch time: 2.39s
Epoch 073 | Train loss: 10.751010 | Val loss: 11.142599 | epoch time: 2.23s
Epoch 074 | Train loss: 10.746759 | Val loss: 10.922028 | epoch time: 2.45s
Epoch 075 | Train loss: 10.744083 | Val loss: 10.908731 | epoch time: 2.49s
Epoch 076 | Train loss: 10.728529 | Val loss: 11.089405 | epoch time: 2.51s
Epoch 077 | Train loss: 10.707652 | Val loss: 11.060615 | epoch time: 2.34s
Epoch 078 | Train loss: 10.721191 | Val loss: 10.994793 | epoch time: 2.47s
Epoch 079 | Train loss: 10.786589 | Val loss: 11.064808 | epoch time: 2.52s
Epoch 080 | Train loss: 10.846487 | Val loss: 11.322995 | epoch time: 2.44s
Epoch 081 | Train loss: 10.793593 | Val loss: 11.161541 | epoch time: 2.57s
Epoch 082 | Train loss: 10.665906 | Val loss: 10.901440 | epoch time: 2.53s
Epoch 083 | Train loss: 10.625264 | Val loss: 10.889011 | epoch time: 2.55s
Epoch 084 | Train loss: 10.613912 | Val loss: 11.010157 | epoch time: 2.45s
Epoch 085 | Train loss: 10.589146 | Val loss: 11.011858 | epoch time: 2.56s
Epoch 086 | Train loss: 10.610778 | Val loss: 10.918827 | epoch time: 2.33s
Epoch 087 | Train loss: 10.589331 | Val loss: 10.888117 | epoch time: 2.37s
Epoch 088 | Train loss: 10.564246 | Val loss: 11.062229 | epoch time: 2.22s
Epoch 089 | Train loss: 10.582769 | Val loss: 10.937994 | epoch time: 2.61s
Epoch 090 | Train loss: 10.551559 | Val loss: 10.910488 | epoch time: 2.25s
Epoch 091 | Train loss: 10.537473 | Val loss: 11.036381 | epoch time: 2.66s
Epoch 092 | Train loss: 10.535352 | Val loss: 10.935344 | epoch time: 2.20s
Epoch 093 | Train loss: 10.528765 | Val loss: 10.854033 | epoch time: 2.53s
Epoch 094 | Train loss: 10.525472 | Val loss: 11.029026 | epoch time: 2.45s
Epoch 095 | Train loss: 10.519083 | Val loss: 10.900218 | epoch time: 2.36s
Epoch 096 | Train loss: 10.514775 | Val loss: 11.024238 | epoch time: 2.27s
Epoch 097 | Train loss: 10.511416 | Val loss: 10.973106 | epoch time: 2.31s
Epoch 098 | Train loss: 10.506874 | Val loss: 10.950685 | epoch time: 2.31s
Epoch 099 | Train loss: 10.503713 | Val loss: 11.003148 | epoch time: 2.33s
Epoch 100 | Train loss: 10.496601 | Val loss: 11.042541 | epoch time: 2.26s
Epoch 101 | Train loss: 10.492972 | Val loss: 11.043047 | epoch time: 2.39s
Epoch 102 | Train loss: 10.490571 | Val loss: 11.000633 | epoch time: 2.31s
Epoch 103 | Train loss: 10.488676 | Val loss: 10.969549 | epoch time: 2.36s
Epoch 104 | Train loss: 10.487071 | Val loss: 10.944404 | epoch time: 2.25s
Epoch 105 | Train loss: 10.486413 | Val loss: 10.986051 | epoch time: 2.58s
Epoch 106 | Train loss: 10.483020 | Val loss: 11.013591 | epoch time: 2.26s
Epoch 107 | Train loss: 10.481597 | Val loss: 11.004011 | epoch time: 2.36s
Epoch 108 | Train loss: 10.480982 | Val loss: 11.012186 | epoch time: 2.48s
Stopping. Best val: 10.854033 at epoch 93
